,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,id_parcelle,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,surface_terrain,longitude,latitude
2641,2020-1089,2020-05-27,1,Vente,65000.0,,GRAND MORTIER,B062,1290.0,01179,Grièges,01,01179000AB0680,0,,,,,AB,terrains a bâtir,522.0,4.852183,46.25823
2642,2020-1089,2020-05-27,1,Vente,65000.0,,GRAND MORTIER,B062,1290.0,01179,Grièges,01,01179000AB0683,0,,,,,AB,terrains a bâtir,304.0,4.852642,46.258038
2643,2020-1089,2020-05-27,1,Vente,65000.0,,GRAND MORTIER,B062,1290.0,01179,Grièges,01,01179000AB0686,0,,,,,AB,terrains a bâtir,55.0,4.853283,46.257772
2644,2020-1089,2020-05-27,1,Vente,65000.0,,GRAND MORTIER,B062,1290.0,01179,Grièges,01,01179000AB0687,0,,,,,AB,terrains a bâtir,208.0,4.853047,46.257884
2645,2020-1090,2020-05-26,1,Vente,46500.0,,LA BRONDIERE,B039,1380.0,01025,Bâgé-Dommartin,01,010250000F2550,0,,,,,AB,terrains a bâtir,166.0,4.958554,46.312722
2646,2020-1090,2020-05-26,1,Vente,46500.0,,LA BRONDIERE,B039,1380.0,01025,Bâgé-Dommartin,01,010250000F2552,0,,,,,AG,terrains d'agrément,2.0,4.958725,46.312695
2647,2020-1090,2020-05-26,1,Vente,46500.0,,LA BRONDIERE,B039,1380.0,01025,Bâgé-Dommartin,01,010250000F2555,0,,,,,AB,terrains a bâtir,873.0,4.958516,46.312935
2648,2020-1090,2020-05-26,1,Vente,46500.0,,LA BRONDIERE,B039,1380.0,01025,Bâgé-Dommartin,01,010250000F2557,0,,,,,S,sols,54.0,4.958528,46.313222
2649,2020-1091,2020-05-25,1,Vente,6062.0,,PETITES BELLES VAVRES SUD,B326,1340.0,01163,Foissiat,01,01163000WE0028,0,,,,,T,terres,20104.0,5.199081,46.378541
2650,2020-1091,2020-05-25,1,Vente,6062.0,,PETITES BELLES VAVRES SUD,B326,1340.0,01163,Foissiat,01,01163000WE0179,0,,,,,T,terres,1584.0,5.197065,46.378927
2651,2020-1091,2020-05-25,1,Vente,6062.0,,PETITES BELLES VAVRES SUD,B326,1340.0,01163,Foissiat,01,01163000WE0180,0,,,,,T,terres,765.0,5.197007,46.378761
2652,2020-1092,2020-05-22,1,Vente,42000.0,,CROIX DE BOIS,B023,1340.0,01196,Jayat,01,01196000AB0202,0,,,,,AB,terrains a bâtir,1177.0,5.118855,46.37206
2653,2020-1092,2020-05-22,1,Vente,42000.0,,CROIX DE BOIS,B023,1340.0,01196,Jayat,01,01196000AB0207,0,,,,,S,sols,42.0,5.118768,46.372293
2656,2020-1094,2020-05-22,1,Vente,65000.0,,LA NICOLLIERE,B063,1270.0,01029,Beaupont,01,01029000ZK0106,0,,,,,S,sols,850.0,5.262926,46.405681
2657,2020-1094,2020-05-22,1,Vente,65000.0,121.0,IMP DE LA SABLIERE,0195,1270.0,01029,Beaupont,01,01029000ZK0107,0,1.0,Maison,70.0,2.0,S,sols,715.0,5.262728,46.405583
2658,2020-1095,2020-05-29,1,Vente,63500.0,47.0,RTE DE BOISSEY,0027,1190.0,01102,Chevroux,01,011020000D0831,0,1.0,Maison,130.0,6.0,S,sols,715.0,4.948378,46.380907
2659,2020-1096,2020-05-29,1,Vente,181600.0,45.0,IMP CHATENOUD,0073,1290.0,01365,Saint-Jean-sur-Veyle,01,013650000C1689,0,1.0,Maison,83.0,4.0,S,sols,901.0,4.91624,46.261476
2660,2020-1096,2020-05-29,1,Vente,181600.0,,CROYAT,B017,1290.0,01365,Saint-Jean-sur-Veyle,01,013650000C1693,0,,,,,S,sols,1425.0,4.915469,46.260759
2661,2020-1096,2020-05-29,1,Vente,181600.0,,CROYAT,B017,1290.0,01365,Saint-Jean-sur-Veyle,01,013650000C1697,0,,,,,S,sols,462.0,4.915162,46.260904
2662,2020-1096,2020-05-29,1,Vente,181600.0,,CROYAT,B017,1290.0,01365,Saint-Jean-sur-Veyle,01,013650000C1701,0,,,,,S,sols,782.0,4.91556,46.261146
2663,2020-1096,2020-05-29,1,Vente,181600.0,,CROYAT,B017,1290.0,01365,Saint-Jean-sur-Veyle,01,013650000C1705,0,,,,,S,sols,71.0,4.915816,46.261341
2664,2020-1096,2020-05-29,1,Vente,181600.0,,CROYAT,B017,1290.0,01365,Saint-Jean-sur-Veyle,01,013650000C1708,0,,,,,S,sols,2129.0,4.915758,46.26196
2665,2020-1097,2020-05-29,1,Vente,321950.0,217.0,ALL DES LILAS,0136,1440.0,01451,Viriat,01,01451000BL0381,0,1.0,Maison,135.0,5.0,S,sols,609.0,5.211307,46.213537
2666,2020-1098,2020-05-15,1,Vente,270000.0,,EN NERGEON,B045,1250.0,01254,Montagnat,01,01254000BE0037,0,,,,,S,sols,100.0,5.280269,46.16352
2667,2020-1098,2020-05-15,1,Vente,270000.0,657.0,CHEM DES ARCUIRES,0029,1250.0,01254,Montagnat,01,01254000BE0040,0,1.0,Maison,150.0,5.0,S,sols,1348.0,5.280361,46.163262
2668,2020-1099,2020-05-14,1,Vente,40000.0,,AU PEROUX,B133,1190.0,01016,Arbigny,01,01016000ZD0268,0,,,,,AB,terrains a bâtir,856.0,4.960731,46.472048
2669,2020-1100,2020-05-07,2,Vente,47880.0,,AUX MARTOLLETS,B128,1190.0,01337,Saint-Bénigne,01,01337000ZL0537,0,,,,,P,prés,2394.0,4.950092,46.44688
2670,2020-1101,2020-05-12,1,Vente,18000.0,,MONTMAIN,B034,1560.0,01406,Servignat,01,014060000C0503,0,,,,,S,sols,33.0,5.046654,46.435236
2671,2020-1101,2020-05-12,1,Vente,18000.0,,MONTMAIN,B034,1560.0,01406,Servignat,01,014060000C0504,0,,,,,AB,terrains a bâtir,1058.0,5.046535,46.435048
2672,2020-1102,2020-05-11,1,Vente,75000.0,,OUSSIAT,B063,1160.0,01304,Pont-d'Ain,01,01304000AH0377,0,,,,,P,prés,230.0,5.36146,46.057233
2673,2020-1102,2020-05-11,1,Vente,75000.0,,OUSSIAT,B063,1160.0,01304,Pont-d'Ain,01,01304000AH0517,0,,,,,AB,terrains a bâtir,615.0,5.361435,46.057156
2674,2020-1103,2020-05-18,1,Vente,162600.0,6153.0,LES ROCHES,B086,1160.0,01304,Pont-d'Ain,01,01304000ZC0362,0,1.0,Maison,83.0,4.0,S,sols,721.0,5.343628,46.057795
2675,2020-1103,2020-05-18,1,Vente,162600.0,,LES ROCHES,B086,1160.0,01304,Pont-d'Ain,01,01304000ZC0365,0,,,,,S,sols,39.0,5.343569,46.057618
2676,2020-1104,2020-05-15,1,Vente,230000.0,6.0,RUE DES FONTANETTES,1540,1000.0,01053,Bourg-en-Bresse,01,01053000BC0115,0,3.0,Dépendance,,0.0,S,sols,116.0,5.229002,46.204778
2677,2020-1104,2020-05-15,1,Vente,230000.0,6.0,RUE DES FONTANETTES,1540,1000.0,01053,Bourg-en-Bresse,01,01053000BC0115,0,3.0,Dépendance,,0.0,S,sols,116.0,5.229002,46.204778
2679,2020-1104,2020-05-15,1,Vente,230000.0,6.0,RUE DES FONTANETTES,1540,1000.0,01053,Bourg-en-Bresse,01,01053000BC0399,0,,,,,S,sols,146.0,5.228882,46.204749
2680,2020-1105,2020-04-28,1,Vente,230000.0,,LE VILLAGE - CHAVANNES,B156,1250.0,01095,Nivigne et Suran,01,01095000AD0011,0,,,,,J,jardins,951.0,5.426536,46.265328
2681,2020-1105,2020-04-28,1,Vente,230000.0,20.0,RUE DE FRANCHE COMTE,0005,1250.0,01095,Nivigne et Suran,01,01095000AD0360,0,1.0,Maison,296.0,7.0,S,sols,358.0,5.42633,46.265197
2682,2020-1106,2020-04-28,2,Vente,20000.0,5404.0,LE VILLAGE - CHAVANNES,B156,1250.0,01095,Nivigne et Suran,01,01095000AD0361,0,4.0,Local industriel. commercial ou assimilé,213.0,0.0,S,sols,78.0,5.426336,46.265341
2683,2020-1106,2020-04-28,2,Vente,20000.0,,LE VILLAGE - CHAVANNES,B156,1250.0,01095,Nivigne et Suran,01,01095000AD0363,0,,,,,S,sols,17.0,5.426357,46.265363
2685,2020-1108,2020-05-15,1,Vente,2000.0,,L OLIVIER,B038,1190.0,01305,Pont-de-Vaux,01,01305000AC0125,0,,,,,T,terres,516.0,4.944647,46.437154
2686,2020-1108,2020-05-15,1,Vente,2000.0,,L OLIVIER,B038,1190.0,01305,Pont-de-Vaux,01,01305000AC0126,0,,,,,BT,taillis simples,2622.0,4.945116,46.437038
2687,2020-1109,2020-05-15,1,Vente,1.0,,AU VERGER,B182,1190.0,01402,Sermoyer,01,01402000AD0331,0,,,,,S,sols,170.0,4.98192,46.495526
2688,2020-1109,2020-05-15,1,Vente,1.0,,AU VERGER,B182,1190.0,01402,Sermoyer,01,01402000AD0332,0,,,,,S,sols,3.0,4.981858,46.495468
2689,2020-1109,2020-05-15,1,Vente,1.0,,AU VERGER,B182,1190.0,01402,Sermoyer,01,01402000AD0333,0,,,,,S,sols,15.0,4.981879,46.495554
2690,2020-1109,2020-05-15,1,Vente,1.0,,AU VERGER,B182,1190.0,01402,Sermoyer,01,01402000AD0334,0,,,,,S,sols,1.0,4.981898,46.495614
2691,2020-1110,2020-05-28,1,Vente,231500.0,82.0,RUE DES GRILLONS,0156,1000.0,01344,Saint-Denis-lès-Bourg,01,01344000AI0208,0,1.0,Maison,110.0,5.0,S,sols,656.0,5.205953,46.199298
2692,2020-1110,2020-05-28,1,Vente,231500.0,,LA CHARPINE,B007,1000.0,01344,Saint-Denis-lès-Bourg,01,01344000AI0216,0,,,,,S,sols,77.0,5.204536,46.199084
2693,2020-1110,2020-05-28,1,Vente,231500.0,,RUE CLEMENT ADER,0115,1000.0,01344,Saint-Denis-lès-Bourg,01,01344000AI0223,0,,,,,AG,terrains d'agrément,760.0,5.205477,46.198772
2694,2020-1110,2020-05-28,1,Vente,231500.0,,IMP CLEMENT ADER,0114,1000.0,01344,Saint-Denis-lès-Bourg,01,01344000AI0326,0,,,,,S,sols,1621.0,5.205308,46.198944
2700,2020-1114,2020-05-25,1,Vente,220560.0,,RUE DES CEDRES,0683,1000.0,01053,Bourg-en-Bresse,01,01053000CS0186,0,,,,,S,sols,646.0,5.24047,46.188258
2701,2020-1114,2020-05-25,1,Vente,220560.0,18.0,RUE DES FRENES,1576,1000.0,01053,Bourg-en-Bresse,01,01053000CS0196,0,1.0,Maison,126.0,5.0,S,sols,920.0,5.240872,46.187153
2702,2020-1114,2020-05-25,1,Vente,220560.0,18.0,RUE DES FRENES,1576,1000.0,01053,Bourg-en-Bresse,01,01053000CS0196,0,3.0,Dépendance,,0.0,S,sols,920.0,5.240872,46.187153
2703,2020-1115,2020-05-25,1,Vente,150000.0,16.0,RUE DU GRAND CHALLES,1730,1000.0,01053,Bourg-en-Bresse,01,01053000BN0096,0,1.0,Maison,75.0,3.0,S,sols,767.0,5.234118,46.216359
2707,2020-1117,2020-05-20,1,Vente,160000.0,2.0,RUE BEAUMARCHAIS,0400,1000.0,01053,Bourg-en-Bresse,01,01053000AR0148,0,1.0,Maison,112.0,5.0,S,sols,729.0,5.226406,46.186675
2710,2020-1119,2020-05-20,1,Vente,260850.0,5.0,ALL DU CLOS TERRASSON,0948,1000.0,01053,Bourg-en-Bresse,01,01053000AV0135,0,1.0,Maison,125.0,5.0,S,sols,700.0,5.232052,46.193039
2711,2020-1119,2020-05-20,1,Vente,260850.0,5.0,ALL DU CLOS TERRASSON,0948,1000.0,01053,Bourg-en-Bresse,01,01053000AV0135,0,1.0,Maison,125.0,5.0,AG,terrains d'agrément,1233.0,5.232052,46.193039
2712,2020-1119,2020-05-20,1,Vente,260850.0,2.0,ALL DU CLOS TERRASSON,0948,1000.0,01053,Bourg-en-Bresse,01,01053000AV0142,0,4.0,Local industriel. commercial ou assimilé,,0.0,S,sols,865.0,5.232893,46.193015
2715,2020-1121,2020-05-15,1,Vente,100000.0,29.0,RUE DES GRAVES,1770,1000.0,01053,Bourg-en-Bresse,01,01053000AZ0104,0,1.0,Maison,82.0,3.0,S,sols,312.0,5.232483,46.199771
2717,2020-1123,2020-06-05,1,Vente,9647.0,,LES GUERETS,B080,1560.0,01388,Saint-Trivier-de-Courtes,01,013880000B0284,0,,,,,P,prés,19950.0,5.065039,46.463118
2718,2020-1123,2020-06-05,1,Vente,9647.0,,LES GUERETS,B080,1560.0,01388,Saint-Trivier-de-Courtes,01,013880000B0285,0,,,,,T,terres,12206.0,5.066824,46.462798
2723,2020-1127,2020-06-03,1,Vente,55000.0,,LES BLANCS D EN HAUT,B018,1851.0,01232,Marboz,01,01232000ZE0192,0,,,,,AB,terrains a bâtir,577.0,5.248655,46.309172
2724,2020-1127,2020-06-03,1,Vente,55000.0,,LES BLANCS D EN HAUT,B018,1851.0,01232,Marboz,01,01232000ZE0193,0,,,,,S,sols,30.0,5.248511,46.309183
2726,2020-1129,2020-03-17,1,Vente,4000.0,,DRUILLAT,B087,1160.0,01151,Druillat,01,011510000B0550,0,,,,,J,jardins,105.0,5.316423,46.058727
2727,2020-1129,2020-03-17,1,Vente,4000.0,,DRUILLAT,B087,1160.0,01151,Druillat,01,011510000B0551,0,,,,,J,jardins,99.0,5.316332,46.058706
2730,2020-1131,2020-05-20,1,Vente,2500.0,,SOUS LE CHATEAU,B136,1250.0,01195,Jasseron,01,011950000B0261,0,,,,,P,prés,710.0,5.336746,46.21566
2731,2020-1132,2020-05-19,1,Vente,345000.0,18.0,RUE DES LAZARISTES,2260,1000.0,01053,Bourg-en-Bresse,01,01053000AH0039,0,1.0,Maison,188.0,6.0,J,jardins,1239.0,5.210548,46.20482
2732,2020-1132,2020-05-19,1,Vente,345000.0,18.0,RUE DES LAZARISTES,2260,1000.0,01053,Bourg-en-Bresse,01,01053000AH0039,0,1.0,Maison,188.0,6.0,S,sols,979.0,5.210548,46.20482
2733,2020-1132,2020-05-19,1,Vente,345000.0,11.0,RUE DES MARGUERITES,2570,1000.0,01053,Bourg-en-Bresse,01,01053000AH0293,0,,,,,S,sols,10.0,5.210481,46.205192
2739,2020-1136,2020-05-18,1,Vente,260000.0,5876.0,LES CADALLES,B003,1000.0,01344,Saint-Denis-lès-Bourg,01,01344000AC0098,0,1.0,Maison,162.0,4.0,AG,terrains d'agrément,1758.0,5.197969,46.211929
2740,2020-1136,2020-05-18,1,Vente,260000.0,5876.0,LES CADALLES,B003,1000.0,01344,Saint-Denis-lès-Bourg,01,01344000AC0098,0,1.0,Maison,162.0,4.0,S,sols,1447.0,5.197969,46.211929
2741,2020-1137,2020-05-14,2,Vente,26000.0,,SAINT ETIENNE DU BOIS,B107,1370.0,01350,Saint-Étienne-du-Bois,01,013500000B1581,0,,,,,S,sols,174.0,5.293883,46.286609
2742,2020-1137,2020-05-14,2,Vente,26000.0,,SAINT ETIENNE DU BOIS,B107,1370.0,01350,Saint-Étienne-du-Bois,01,013500000B1583,0,,,,,S,sols,94.0,5.293843,46.286541
2743,2020-1138,2020-05-27,1,Vente,235000.0,230.0,RTE DES VIGNES,0264,1290.0,01365,Saint-Jean-sur-Veyle,01,013650000C0680,0,1.0,Maison,152.0,4.0,S,sols,2150.0,4.90448,46.265456
2744,2020-1138,2020-05-27,1,Vente,235000.0,230.0,RTE DES VIGNES,0264,1290.0,01365,Saint-Jean-sur-Veyle,01,013650000C1383,0,,,,,P,prés,499.0,4.904377,46.265647
2745,2020-1139,2020-05-25,1,Vente,190000.0,5097.0,HAMEAU DU CREUX EST,B148,1750.0,01320,Replonges,01,01320000AD0017,0,1.0,Maison,87.0,4.0,S,sols,500.0,4.874286,46.311876
2746,2020-1139,2020-05-25,1,Vente,190000.0,5097.0,HAMEAU DU CREUX EST,B148,1750.0,01320,Replonges,01,01320000AD0017,0,3.0,Dépendance,,0.0,J,jardins,864.0,4.874286,46.311876
2747,2020-1139,2020-05-25,1,Vente,190000.0,5097.0,HAMEAU DU CREUX EST,B148,1750.0,01320,Replonges,01,01320000AD0017,0,3.0,Dépendance,,0.0,S,sols,500.0,4.874286,46.311876
2748,2020-1139,2020-05-25,1,Vente,190000.0,5097.0,HAMEAU DU CREUX EST,B148,1750.0,01320,Replonges,01,01320000AD0017,0,1.0,Maison,87.0,4.0,J,jardins,864.0,4.874286,46.311876
2749,2020-1140,2020-05-29,2,Vente,116800.0,,LE VILLAGE,B178,1270.0,01391,Salavre,01,013910000B0430,0,,,,,P,prés,507.0,5.348409,46.364715
2750,2020-1140,2020-05-29,2,Vente,116800.0,,RUE LA GAVELLE,0100,1270.0,01391,Salavre,01,013910000B0433,0,1.0,Maison,108.0,4.0,S,sols,617.0,5.347935,46.364678
2751,2020-1140,2020-05-29,2,Vente,116800.0,,LE VILLAGE,B178,1270.0,01391,Salavre,01,013910000B1426,0,,,,,P,prés,1080.0,5.348841,46.364866
2752,2020-1140,2020-05-29,2,Vente,116800.0,,LE VILLAGE,B178,1270.0,01391,Salavre,01,013910000B1460,0,,,,,S,sols,170.0,5.348037,46.364573
2753,2020-1141,2020-06-04,1,Vente,11106.75,,EN CHURLE,B033,1370.0,01241,Meillonnas,01,01241000ZK0209,0,,,,,P,prés,44427.0,5.332544,46.246132
2754,2020-1142,2020-06-04,1,Vente,33000.0,,LES JACQUETS,B070,1370.0,01038,Bény,01,010380000B0965,0,,,,,AB,terrains a bâtir,369.0,5.29074,46.322867
2755,2020-1142,2020-06-04,1,Vente,33000.0,,LES JACQUETS,B070,1370.0,01038,Bény,01,010380000B0967,0,,,,,AB,terrains a bâtir,394.0,5.290946,46.322766
2757,2020-1144,2020-05-28,1,Vente,169150.0,36.0,AV DE BAD KREUZNACH,0325,1000.0,01053,Bourg-en-Bresse,01,01053000BY0060,0,2.0,Appartement,96.0,4.0,S,sols,795.0,5.243144,46.214346
2758,2020-1144,2020-05-28,1,Vente,169150.0,36.0,AV DE BAD KREUZNACH,0325,1000.0,01053,Bourg-en-Bresse,01,01053000BY0060,0,2.0,Appartement,40.0,1.0,S,sols,795.0,5.243144,46.214346
2759,2020-1144,2020-05-28,1,Vente,169150.0,36.0,AV DE BAD KREUZNACH,0325,1000.0,01053,Bourg-en-Bresse,01,01053000BY0060,0,3.0,Dépendance,,0.0,S,sols,795.0,5.243144,46.214346
2760,2020-1145,2020-05-11,1,Vente terrain à bâtir,200000.0,,AU VIOLAY,B136,1190.0,01323,Reyssouze,01,01323000AR0147,0,,,,,AB,terrains a bâtir,1083.0,4.922009,46.42869
2761,2020-1145,2020-05-11,1,Vente terrain à bâtir,200000.0,,AU VIOLAY,B136,1190.0,01323,Reyssouze,01,01323000AR0148,0,,,,,AB,terrains a bâtir,928.0,4.921799,46.428638
2762,2020-1145,2020-05-11,1,Vente terrain à bâtir,200000.0,,AU VIOLAY,B136,1190.0,01323,Reyssouze,01,01323000AR0150,0,,,,,S,sols,98.0,4.92169,46.428854
2763,2020-1146,2020-05-11,1,Vente,37000.0,,MALEMPAN,B283,1340.0,01163,Foissiat,01,01163000AB0925,0,,,,,AB,terrains a bâtir,557.0,5.169122,46.366411
2764,2020-1147,2020-05-18,1,Vente,152000.0,5359.0,LA MONTEE,B100,1570.0,01231,Manziat,01,01231000AE0097,0,1.0,Maison,98.0,5.0,S,sols,923.0,4.917164,46.363385
2765,2020-1147,2020-05-18,1,Vente,152000.0,,LES GOUILLETTES,B068,1570.0,01231,Manziat,01,01231000AE0410,0,,,,,T,terres,108.0,4.916899,46.3639
2766,2020-1147,2020-05-18,1,Vente,152000.0,,LES GOUILLETTES,B068,1570.0,01231,Manziat,01,01231000AE0411,0,,,,,S,sols,302.0,4.916965,46.363852
2767,2020-1147,2020-05-18,1,Vente,152000.0,,LES GOUILLETTES,B068,1570.0,01231,Manziat,01,01231000AE0412,0,,,,,S,sols,27.0,4.91702,46.363582
2768,2020-1147,2020-05-18,1,Vente,152000.0,,LES GOUILLETTES,B068,1570.0,01231,Manziat,01,01231000AE0413,0,,,,,T,terres,68.0,4.916996,46.363915
2769,2020-1147,2020-05-18,1,Vente,152000.0,,LES GOUILLETTES,B068,1570.0,01231,Manziat,01,01231000AE0414,0,,,,,T,terres,487.0,4.917048,46.363909
2770,2020-1148,2020-05-13,1,Vente,63000.0,,SUR GRANDES BELLES VAVRES,B242,1340.0,01163,Foissiat,01,01163000WD0661,0,,,,,AB,terrains a bâtir,437.0,5.21069,46.399042
2771,2020-1148,2020-05-13,1,Vente,63000.0,,SUR GRANDES BELLES VAVRES,B242,1340.0,01163,Foissiat,01,01163000WD0663,0,,,,,AB,terrains a bâtir,1258.0,5.210964,46.399126
2772,2020-1148,2020-05-13,1,Vente,63000.0,,SUR GRANDES BELLES VAVRES,B242,1340.0,01163,Foissiat,01,01163000WD0665,0,,,,,AB,terrains a bâtir,293.0,5.211448,46.398906
2773,2020-1149,2020-05-20,2,Vente,240000.0,,AU VERNABEAU,B304,1380.0,01025,Bâgé-Dommartin,01,01025000ZA0031,0,,,,,T,terres,1490.0,4.927268,46.296945
2774,2020-1149,2020-05-20,2,Vente,240000.0,,AU VERNABEAU,B304,1380.0,01025,Bâgé-Dommartin,01,01025000ZA0033,0,,,,,T,terres,14.0,4.927155,46.296586
2775,2020-1149,2020-05-20,2,Vente,240000.0,636.0,RTE D ECOTTAY,0235,1380.0,01025,Bâgé-Dommartin,01,01025000ZA0034,0,1.0,Maison,75.0,4.0,S,sols,1505.0,4.927434,46.296898
2776,2020-1149,2020-05-20,2,Vente,240000.0,,AU VERNABEAU,B304,1380.0,01025,Bâgé-Dommartin,01,01025000ZA0035,0,,,,,S,sols,82.0,4.927432,46.296729
2777,2020-1150,2020-05-25,2,Vente,165000.0,2195.0,RTE DE BOURG,0035,1340.0,01196,Jayat,01,01196000AA0165,0,1.0,Maison,66.0,2.0,S,sols,2345.0,5.126811,46.345269
2778,2020-1151,2020-05-13,1,Vente terrain à bâtir,53000.0,,LE GRAND CHAMP,B193,1250.0,01245,Bohas-Meyriat-Rignat,01,012450480B0838,0,,,,,AB,terrains a bâtir,600.0,5.392476,46.152721
2779,2020-1152,2020-06-03,1,Vente,211800.0,1478.0,RTE DE THOISSEY,0078,1290.0,01123,Cormoranche-sur-Saône,01,011230000C0779,0,1.0,Maison,105.0,4.0,S,sols,1243.0,4.839355,46.229556
2780,2020-1152,2020-06-03,1,Vente,211800.0,,LA RONZIERE,B097,1290.0,01123,Cormoranche-sur-Saône,01,011230000C0982,0,,,,,P,prés,532.0,4.83944,46.229277
2781,2020-1153,2020-05-20,1,Vente,855.0,,LES PRES MAGNINS,B037,1540.0,01291,Perrex,01,012910000C0415,0,,,,,P,prés,265.0,4.947027,46.252561
2782,2020-1153,2020-05-20,1,Vente,855.0,,LA PRAIRIE,B034,1540.0,01291,Perrex,01,012910000C0417,0,,,,,P,prés,340.0,4.947685,46.252119
2783,2020-1153,2020-05-20,1,Vente,855.0,,LA PRAIRIE,B034,1540.0,01291,Perrex,01,012910000C0439,0,,,,,P,prés,3435.0,4.948644,46.251329
2784,2020-1153,2020-05-20,1,Vente,855.0,,LA PRAIRIE,B034,1540.0,01291,Perrex,01,012910000C0443,0,,,,,L,landes,830.0,4.948423,46.251761
2785,2020-1153,2020-05-20,1,Vente,855.0,,LES PRES MAGNINS,B037,1540.0,01291,Perrex,01,012910000C0705,0,,,,,L,landes,245.0,4.946487,46.252929
2787,2020-1155,2020-05-28,1,Vente,178000.0,176.0,CHE DE LA POTIERE,0164,1340.0,01163,Foissiat,01,01163000WI0412,0,1.0,Maison,90.0,2.0,S,sols,2796.0,5.162965,46.355012
2788,2020-1155,2020-05-28,1,Vente,178000.0,,BRAZIER,B056,1340.0,01163,Foissiat,01,01163000WI0413,0,,,,,P,prés,1059.0,5.16245,46.355016
2789,2020-1156,2020-05-25,1,Vente,600.0,,LES BOSSURES NORD,B206,1560.0,01380,Saint-Nizier-le-Bouchoux,01,01380000ZK0132,0,,,,,T,terres,2874.0,5.203183,46.448594
2790,2020-1157,2020-05-27,2,Vente,39000.0,,CONFRANCHESSE,B058,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AH0269,0,,,,,S,sols,1309.0,5.132387,46.302525
2791,2020-1157,2020-05-27,2,Vente,39000.0,,CONFRANCHESSE,B058,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AH0290,0,,,,,P,prés,898.0,5.132354,46.302609
2792,2020-1157,2020-05-27,2,Vente,39000.0,,CONFRANCHESSE,B058,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AH0291,0,,,,,J,jardins,347.0,5.132583,46.302877
2793,2020-1158,2020-01-08,2,Vente,25587.5,,AU COLOMBIER,B044,1190.0,01402,Sermoyer,01,01402000AC0137,0,,,,,T,terres,556.0,4.981509,46.497586
2794,2020-1158,2020-01-08,2,Vente,25587.5,,AU COLOMBIER,B044,1190.0,01402,Sermoyer,01,01402000AC0138,0,,,,,T,terres,745.0,4.981442,46.497498
2795,2020-1158,2020-01-08,2,Vente,25587.5,,AU COLOMBIER,B044,1190.0,01402,Sermoyer,01,01402000AC0277,0,,,,,T,terres,746.0,4.981307,46.49738
2796,2020-1159,2020-05-29,1,Vente,230000.0,2191.0,RTE DE BOURG,0035,1340.0,01196,Jayat,01,01196000AA0045,0,1.0,Maison,154.0,5.0,S,sols,516.0,5.128329,46.345618
2797,2020-1159,2020-05-29,1,Vente,230000.0,2191.0,RTE DE BOURG,0035,1340.0,01196,Jayat,01,01196000AA0045,0,1.0,Maison,154.0,5.0,AG,terrains d'agrément,2800.0,5.128329,46.345618
2798,2020-1159,2020-05-29,1,Vente,230000.0,,CESILLE,B010,1340.0,01196,Jayat,01,01196000AA0053,0,,,,,AG,terrains d'agrément,295.0,5.1274,46.345483
2799,2020-1160,2020-01-08,1,Vente,19550.0,,A LA PLANCHE,B116,1190.0,01402,Sermoyer,01,01402000AC0273,0,,,,,T,terres,1564.0,4.981724,46.497661
2800,2020-1161,2020-05-26,2,Vente,50000.0,56.0,RTE DE LA GARDE,0125,1340.0,01236,Marsonnas,01,01236000AI0651,0,1.0,Maison,129.0,4.0,S,sols,501.0,5.070672,46.341955
2801,2020-1161,2020-05-26,2,Vente,50000.0,,AU BOURG,B008,1340.0,01236,Marsonnas,01,01236000AI0652,0,,,,,S,sols,115.0,5.070567,46.34204
2802,2020-1162,2020-05-26,1,Vente,247000.0,28.0,RUE DE LA CATHERINETTE,0045,1160.0,01304,Pont-d'Ain,01,01304000ZC0334,0,1.0,Maison,109.0,5.0,S,sols,857.0,5.337745,46.056954
2803,2020-1163,2020-05-29,1,Vente,218050.0,,LE COUPET,B073,1380.0,01025,Bâgé-Dommartin,01,010250000A1640,0,,,,,S,sols,1714.0,4.935965,46.333879
2804,2020-1163,2020-05-29,1,Vente,218050.0,75.0,RTE DE MONTGRIMOUX,0395,1380.0,01025,Bâgé-Dommartin,01,010250000A1787,0,1.0,Maison,124.0,5.0,S,sols,2416.0,4.935558,46.334006
2805,2020-1164,2020-05-29,1,Vente,287540.0,,PRES FERRAND,B080,1190.0,01284,Ozan,01,012840000B1618,0,,,,,P,prés,7500.0,4.925446,46.388756
2806,2020-1164,2020-05-29,1,Vente,287540.0,915.0,RTE D'ALLONZIAT,0001,1190.0,01284,Ozan,01,012840000B1687,0,1.0,Maison,203.0,8.0,S,sols,1924.0,4.924463,46.388283
2808,2020-1166,2020-05-25,1,Echange,215000.0,125.0,ALL DES BURELLES,0060,1290.0,01134,Crottet,01,01134000AC0124,0,1.0,Maison,91.0,4.0,S,sols,1007.0,4.898742,46.27403
